"","User","Region","Tweet"
"2935","USER_1c475ce1","Pacific West","RT : Cualquiera que haya escuchado alguna vez alguna canción o el nombre d "
"2936","USER_1c475ce1","Pacific West","RT : Si la quieres,pruébaselo,pruébaselo,pruébaselo,si la quieres pruébaselo "
"2937","USER_1c475ce1","Pacific West"," RT en apoyo a Gloria Trevi "
"2938","USER_1c475ce1","Pacific West"," RT en apoyo a Gloria Trevi "
"2939","USER_1c475ce1","Pacific West","RT :  yo ya perdí dos seguidores por esto de "
"2940","USER_1c475ce1","Pacific West"," RT en apoyo a Gloria Trevi "
"2941","USER_1c475ce1","Pacific West"," perdon por el desmadre que te estoy dejando con mi "
"2942","USER_1c475ce1","Pacific West","RT : Somos los mismos de siempre que estamos twitiando ¬¬ "
"2943","USER_1c475ce1","Pacific West"," RT en solidaridad con Gloria Trevi "
"2944","USER_1c475ce1","Pacific West","RT  Todos nos debemos de solidar con Gloria Trevi en estos momentos "
"2945","USER_1c475ce1","Pacific West"," tambien se necesitan haters pa llegara aser un TT GRACIAS!!! siguele ;-)"
"2946","USER_1c475ce1","Pacific West","para que Gloria Trevi sepa que cuenta con nosotros estamos "
"2947","USER_1c475ce1","Pacific West","considerando que no lo hicimos en el momento mas caliente de la noticia un 3er lugar fue muy bueno "
"4216","USER_ca3952e2","Pacific West"," you ridin wit me ?"
"4217","USER_ca3952e2","Pacific West","Its at 8"
"4218","USER_ca3952e2","Pacific West"," lol its the bees knees"
"4219","USER_ca3952e2","Pacific West",". Lol she scan man ima thizzle dance on her forehead"
"4220","USER_ca3952e2","Pacific West","""Fuck a wallet I ball up that green like peas"" lmao (no hype)"
"4221","USER_ca3952e2","Pacific West"," helllll yeaa"
"4222","USER_ca3952e2","Pacific West","I don't mean to be mean but you need some listerine? (Scan)"
"4223","USER_ca3952e2","Pacific West"," lol macaroni"
"4224","USER_ca3952e2","Pacific West","RT : .. The Bay Area to be precise :-)( you mean the Yay area lmao)"
"4226","USER_ca3952e2","Pacific West"," nighty"
"4227","USER_ca3952e2","Pacific West","Are yall done now ? I'd like to tweet lol"
"4228","USER_ca3952e2","Pacific West"," I am tomorrow they catted cuz I didn't have a photo id"
"4229","USER_ca3952e2","Pacific West"," wassup"
"4230","USER_ca3952e2","Pacific West"," lol what tht mean?"
"4231","USER_ca3952e2","Pacific West"," oh swearr lol where we finna go then?"
"4232","USER_ca3952e2","Pacific West","Whoever stole my skullcandy headphone finna get savagely beat!"
"4233","USER_ca3952e2","Pacific West","They ask me ""what happened"" when they got shot I was dancin lol"
"4234","USER_ca3952e2","Pacific West"," next fall cuddy"
"4235","USER_ca3952e2","Pacific West","  :nah I might fuck with graphic design or some visual art/ or photography lol"
"4236","USER_ca3952e2","Pacific West"," that's me"
"4237","USER_ca3952e2","Pacific West","How the fuck a homeless dude win the lottery he hella lucky"
"4238","USER_ca3952e2","Pacific West","RT : || "
"4239","USER_ca3952e2","Pacific West","Haven't put a actuall tweet out all day here ya go..."
"4240","USER_ca3952e2","Pacific West"," you must not know sarcasim when you see it I was seein how much of a knock you was"
"4241","USER_ca3952e2","Pacific West"," happy birthday kiddo"
"4242","USER_ca3952e2","Pacific West","I'm gettin a clam chowder bread bowl next week dammit"
"4243","USER_ca3952e2","Pacific West","Who wanna come with me to this baseball game? I'm not gon stay the whole time I just want some company lol"
"4244","USER_ca3952e2","Pacific West"," I don't go to sleep I work out at the school by my house before the sunrise"
"4245","USER_ca3952e2","Pacific West"," whoaaa don't go there lol"
"4246","USER_ca3952e2","Pacific West","This aint a clam chowder bread bowl but this cinnamon oatmeal I made willll do lol"
"4247","USER_ca3952e2","Pacific West"," yea don't be stankin up the whole southside lol!"
"4248","USER_ca3952e2","Pacific West"," I keep forgettin cuz I don't see yo face"
"4249","USER_ca3952e2","Pacific West","RT : why the hell is it raining ??(because of the condensation of water in clouds. )"
"4250","USER_ca3952e2","Pacific West","I think niggas is usin this cat excuse too loosely nowadays"
"4251","USER_ca3952e2","Pacific West","This nigga hella weak lol"
"4252","USER_ca3952e2","Pacific West","RT : sooo the count down really begins "
"4253","USER_ca3952e2","Pacific West","If I sneeze and you don't say nothin don't ask me why I'm lookin at you crazy..."
"4254","USER_ca3952e2","Pacific West","RT : RT : Session after session.... • Sounds boring(sound like some cats)"
"4255","USER_ca3952e2","Pacific West","Whoa whoa lmao!"
"4256","USER_ca3952e2","Pacific West","No gatos por favor?"
"4688","USER_3b9d9416","Pacific West","Very trueeeee hahaha RT : note to self. .Rainforest cafe scares 2 year olds. haha. its sad and funny."
"4689","USER_3b9d9416","Pacific West","  ill resist next time...just pick me up quickly lol and ill even get some gravy for ya'll lol and cornbread"
"4690","USER_3b9d9416","Pacific West"," iight text me..."
"4691","USER_3b9d9416","Pacific West"," culerooooooooo"
"4692","USER_3b9d9416","Pacific West"," gooooood..."
"4693","USER_3b9d9416","Pacific West","how will I make it thru job "
"4694","USER_3b9d9416","Pacific West"," nah son..."
"4695","USER_3b9d9416","Pacific West","Just arrived at BWW....nom nom nom.....honey BBQ for  (eEeeeKkkK)"
"4696","USER_3b9d9416","Pacific West"," lol sowwwwwy"
"4697","USER_3b9d9416","Pacific West"," and I just laugh hahahaha"
"4698","USER_3b9d9416","Pacific West"," "
"4699","USER_3b9d9416","Pacific West"," hahahahahaha"
"4700","USER_3b9d9416","Pacific West"," what's wrong?"
"4701","USER_3b9d9416","Pacific West"," awww whyyyy?"
"4702","USER_3b9d9416","Pacific West"," hiiii(waiving)"
"4703","USER_3b9d9416","Pacific West","Ok at dennys and  just told a table ""I thought u guys were gay"" ...they all just stare and look at each other..and don't laugh-lol"
"4704","USER_3b9d9416","Pacific West"," hiiiiiiiiiiii(waiving)"
"4705","USER_3b9d9416","Pacific West","""you wonder why they call you bitch"""
"4757","USER_70ba20c6","Pacific West"," Man ! Traveling."
"4758","USER_70ba20c6","Pacific West","RT : www.vimeo.com/ericheights"
"4759","USER_70ba20c6","Pacific West"," Thank you...."
"4760","USER_70ba20c6","Pacific West"," last night was packed. Dope. Feed off that!"
"4761","USER_70ba20c6","Pacific West","The less success I have the hungrier I become. So heed warning eventually the starved will eat and when he does he shall feast."
"4762","USER_70ba20c6","Pacific West"," my favorite rappers replacement. Fuckers better hope I don't get my sprinkle of fate and luck. Lol"
"4763","USER_70ba20c6","Pacific West","RT : im not grumpy, im just expressing my discontent for how lame the world has become.+ me and him are bros from diff. Aliens"
"4764","USER_70ba20c6","Pacific West","Q: What is a Dj if he can't Scratch A: An Ipod fucko......."
"4765","USER_70ba20c6","Pacific West"," good looking."
"4766","USER_70ba20c6","Pacific West"," Happy B.Day!"
"4767","USER_70ba20c6","Pacific West","Why's everyone mad at Solar!? That's Gurus appointed dude right? Guru don't even know who we are lol. Cats r funne"
"4768","USER_70ba20c6","Pacific West"," you don't like Hockey cause Ice is white. Lol."
"4769","USER_70ba20c6","Pacific West"," lol. Its a thin line...."
"4770","USER_70ba20c6","Pacific West",""
"4771","USER_70ba20c6","Pacific West",""
"4772","USER_70ba20c6","Pacific West"," nah I'm grown as fuck hence the reason I call bullshit as I see it. LoL. Not 25 haha"
"4773","USER_70ba20c6","Pacific West"," next year"
"4774","USER_70ba20c6","Pacific West","RT : Funny how support comes from the places youd least expect. "
"4775","USER_70ba20c6","Pacific West"," Niiiiiiiice all grown !!"
"4800","USER_e88d8863","Pacific West","I'm at one of the OG's house on the block watchin the game, this nigga got a cop scanner we listenin LOL"
"4801","USER_e88d8863","Pacific West","Ron ""The Glove"" Artest LOL"
"4802","USER_e88d8863","Pacific West","If we ever did the nasty "
"4803","USER_e88d8863","Pacific West","If you think you know me "
"4804","USER_e88d8863","Pacific West","There's a lot of cats that tell you wat you wanna hear, but the "
"4805","USER_e88d8863","Pacific West","RT :  nah never....hahahah - yeah anyyways wuttup"
"4806","USER_e88d8863","Pacific West","If I don't speak to you "
"4807","USER_e88d8863","Pacific West","NON-FICTION"
"4808","USER_e88d8863","Pacific West"," that's pretty damn random"
"4809","USER_e88d8863","Pacific West","When I TYPE someone something in proper english with no slang and you say ""huh?"", you should say ""I'm too stupid to know those words"""
"4810","USER_e88d8863","Pacific West",""
"4811","USER_e88d8863","Pacific West","RT :  I'm sayin it can be deep! - "
"4812","USER_e88d8863","Pacific West"," ok so what does that have to do with the way I swing. I swear u trip me out. Stop sniffin shit. I need a blonde 1, call 1 4 me"
"4813","USER_e88d8863","Pacific West",""
"4814","USER_e88d8863","Pacific West",""
"4815","USER_e88d8863","Pacific West"," I'm jp dog u take twitter to serious. Go fetch a stick"
"4816","USER_e88d8863","Pacific West","RT : "
"4817","USER_e88d8863","Pacific West","RT : On the count of three say ""Fuck the Police!"" One two three and FUCK THE POLICE!!! - Fuck Em"
"4818","USER_e88d8863","Pacific West"," LOL we never run out its like a limitless supply ha:aha"
"4819","USER_e88d8863","Pacific West","DAM"
"4820","USER_e88d8863","Pacific West","A follower count is ntn really. I don't follow for a follow though. Because some people say worthless ass shit I don't need to read"
"4821","USER_e88d8863","Pacific West","Hello hello... Allow me to introduce myself.."
"4822","USER_e88d8863","Pacific West","Will my enemies flee when they see me? Believe me... Even thugs gotta learn to take it easy"
"4823","USER_e88d8863","Pacific West","Heavenly father ima soldier, I'm gettin hotta cuz the world gettin colder.."
"4824","USER_e88d8863","Pacific West",""
"4825","USER_e88d8863","Pacific West",""
"4826","USER_e88d8863","Pacific West","I see no reason 4 u to lie about it RT : Would yall believe me if I told yall I had Drake's single ""Over"" already?"
"4827","USER_e88d8863","Pacific West"," sad thing is we were outta high school when we started fucjkin around smh"
"4828","USER_e88d8863","Pacific West","Ok I'm over it now. Enough about this trick, let's talk about the next one LOL"
"4829","USER_e88d8863","Pacific West","Got that on my phone RT : RT : "
"4830","USER_e88d8863","Pacific West","Some people live in Sumbliminal Land."
"4831","USER_e88d8863","Pacific West","When it comes to Hip-Hop, its just me and my bitch"
"4832","USER_e88d8863","Pacific West"," don't nobody wanna ask you shit! LOL jp"
"4833","USER_e88d8863","Pacific West"," he's that REDNECK. Dude is insane lol"
"4834","USER_e88d8863","Pacific West","Twitter is worthwhile today. It must be  's birthday"
"4835","USER_e88d8863","Pacific West","This exclusive stick I don't share with the world"
"4836","USER_e88d8863","Pacific West",""
"4837","USER_e88d8863","Pacific West","This movie is trippin me out. White people are so obvlivious."
"4838","USER_e88d8863","Pacific West"," that's a cute picture buddy."
"4839","USER_e88d8863","Pacific West",""
"4840","USER_e88d8863","Pacific West"," the whole mixtape is on www.MeMyselfandI.Bandcamp.com"
"4841","USER_e88d8863","Pacific West"," idk there is a thin line right there! How bout I just don't kill anyone and not find out? LOL!"
"4842","USER_e88d8863","Pacific West",""" Put down your beer, and get off your step-daughter, your watching ABC "" - MadTV"
"4843","USER_e88d8863","Pacific West",""" I need you to make like Kobe, and force your way through the back door "" - MadTV"
"4844","USER_e88d8863","Pacific West"," yo ur name is alex? Mine is too. I'm trippin cuz I clicked on it and saw my name that's y I was trippin LOL"
"4845","USER_e88d8863","Pacific West","I'm missing the correlation but ok.. RT : RT : I'm so vein its a problem...* that's y u a kobe fan! Ugh!"
"4846","USER_e88d8863","Pacific West","Weezy's "
"4847","USER_e88d8863","Pacific West","TI's "
"4848","USER_e88d8863","Pacific West","I really try to refrain from being out of pocket but some of yall hoes need to be put in your place."
"4849","USER_e88d8863","Pacific West",""
"4850","USER_e88d8863","Pacific West"," it just shows that humans as a race arent so diff. But seperatist minded ppl use minor things like hair to divide us"
"4851","USER_e88d8863","Pacific West","RT : "
"4852","USER_e88d8863","Pacific West",""
"4853","USER_e88d8863","Pacific West","Bezzle - TI"
"4854","USER_e88d8863","Pacific West"," ahah I do love it. & it really does just be like that. Sometimes shit can't be explained LOL. So saturday u got plans already?"
"4855","USER_e88d8863","Pacific West",""
"4856","USER_e88d8863","Pacific West",""" Yall non-rappin ass bitches, I'd rather listen to ya instrumentals nigga """
"4857","USER_e88d8863","Pacific West","RT : these twitter bios kill me. you could be anyone you want to be online, i see people are taking advantage of that."
"4858","USER_e88d8863","Pacific West","LONDON  !!"
"4859","USER_e88d8863","Pacific West","You Aint Gotta Lie (To Kick It) - Ice Cube"
"4860","USER_e88d8863","Pacific West","RT : Ladies free before 10:30* RT  party this ,guys its 5$. Drinks all night. Hit me up 16628 knapp st north hills ca"
"4861","USER_e88d8863","Pacific West",""
"4862","USER_e88d8863","Pacific West",""
"4863","USER_e88d8863","Pacific West","I'd rather chill wit 54 bitches"
"4864","USER_e88d8863","Pacific West","The best pokemon, Mew2!"
"4865","USER_e88d8863","Pacific West","Anyways I'm performing 2morrow. Yall should check on it."
"4866","USER_e88d8863","Pacific West","This nigga Kobe just threw the ball off the backboard and passed it to himself like on NBA Street Vol. 2 lol"
"4867","USER_e88d8863","Pacific West","Microcosm"
"4868","USER_e88d8863","Pacific West",""
"4869","USER_e88d8863","Pacific West","My brother just came back from a photoshoot. The company broke em off wit new shoes and a shirt. Pimp."
"4870","USER_e88d8863","Pacific West"," got you homie"
"4871","USER_e88d8863","Pacific West","35% FG REALLY?!?!"
"4872","USER_e88d8863","Pacific West",""
"4873","USER_e88d8863","Pacific West",""
"4874","USER_e88d8863","Pacific West",""
"4875","USER_e88d8863","Pacific West"," I'm not trippin"
"4876","USER_e88d8863","Pacific West","RT : Why do I always have to face 3,000,000 lbs. of adversity in everything that I do?"
"4877","USER_e88d8863","Pacific West"," thanks!"
"4878","USER_e88d8863","Pacific West"," hahahahahahaha clown, lol I told whodeewhoo to hit me up tho so fa sho"
"4879","USER_e88d8863","Pacific West","Your not icy at ALL."
"4880","USER_e88d8863","Pacific West","LOL there were some badd ones there!! RT :  that shit was wild lol"
"4881","USER_e88d8863","Pacific West","Do women really want a rude boy? That's some pedophilic weirdo shit LOL!!"
"4882","USER_e88d8863","Pacific West","RT : The show yesterday with  and  went OVER the TOP G R E A T!"
